text,element_id,sentence_id,word_count,sentiment
"The scourge of sexual harassment in the SA National Defence Force SANDF continued unabated during the enforcement of lockdown regulations last year and many women continue to speak out about the abuse

sgrZOSU",2173,1,33,-0.5570484990582332
"At leastpeople have been killed and nearlyothers injured when a gas line explosion ripped through a residential compound in central Chinas Hubei province

NMjvEOeQC",2174,1,24,-0.4286607049870562
"The National Liquor Traders NLT has urged government not to impose topdown restrictions on the sale of alcohol as South Africa enters the third wave of Covid infections

GijmzSqw",2175,1,29,0
"A funeral service honouring the life of the beloved actor takes place on SundayJune at Durbanville Memorial Park Cape Town

JzUPzdpAG",2176,1,21,-0.06546536707079773
RahofTHUE,2177,1,1,0
NozMmg,2178,1,1,0
vHcmduPnd,2179,1,1,0
ALotVBLCsO,2180,1,1,0
"Music label boss Lloyd Ngavu wants a share of proceeds from international awardwinning muso Sho MadjoziUs hit track John Cena

HacgfgYQS",2181,1,21,0.1854852067005935
"has learnt that embattled Health Minister Zweli Mkhize is fast garnering sympathy among ANC branch members in KwaZuluNatal amid growing sentiments that provincial ANC leaders are being targeted with corruption allegations

wEzHviDRON",2182,1,32,-0.05303300858899107
"As a devout Christian who believes that everything happens when the Lord ordains it should Rosko Specman must have smiled when he was announced as a member of the Springbok squad to face the BritishIrish Lions

spYcipgE",2183,1,37,0.2137186834969645
"The MadibogoPan Development Forum has expressed its disappointment in North West Premier Job Mokgoro who appeared to be unhappy that they were invited to a parliamentary committee meeting

iqnZMb",2184,1,29,-0.23211917272131485
lcZJAyvNZ,2185,1,1,0
"OPINIONThe truth is we cannot delay our appointment with destiny as not tackling poverty and inequality is no longer an option for South Africa writes

YgsukE",2186,1,26,0.4118438837901865
"Street dance means different things to different people Red Bull Dance Your Style pushes the barrier of what it means to be a dancer by asking a simple question Can you adapt to whatUs being thrown at you

GNVNrhqo",2187,1,39,0.08006407690254357
"Latest court ruling a big victory for organisations fighting to stop the building of coalpowered stations

rbBMEKoN",2188,1,17,-0.02425356250363331
"Perjury charges will be laid against two alleged hitmen in the Richards Bay area of KwaZuluNatal who claimed that police tortured them into implicating a tender kingpin in a spate of murders

YKbpXEaU",2189,1,33,-0.3046358979224712
jDxLUuazb,2190,1,1,0
FgkOQGgQ,2191,1,1,0
pfeinNcp,2192,1,1,0
"After years of lobbying by big business particularly mining companies and large industrial firms government finally announced this week that it would raise the licensing threshold of embedded generation from MW to MW

GYGhKnWri",2193,1,34,0.12862393885688161
"National Education Health and Allied Workers Union spokesperson Khaya Xaba has died

pfeinNcp",2194,1,13,0.1386750490563073
"This year marks a quarter of a century since SAUs club football structure was established Gomolemo Motshwane looks back at what has changed since then

rriHr",2195,1,26,0.07844645405527362
wfHmSDSa,2196,1,1,0
uszDREiw,2197,1,1,0
ElaZvlIjVE,2198,1,1,0
EypHJIdAb,2199,1,1,0
zVITASRyBc,2200,1,1,0
qglaHoAb,2201,1,1,0
YZvFNxsB,2202,1,1,0
KEvnYuid,2203,1,1,0
WtTKWGjUO,2204,1,1,0
"OPINIONBefore I step out of the house to go for a run I go through the list of things I need manrepelling attire check fckoff face check stone inside my running gloves writes Claudia Sibutha

mWtnQHDCh",2205,1,36,0
"The JJ vaccine doses stored in Gqeberha Eastern Cape will not be released due to contamination the SA Health Products Regulatory Authority says

YZvFNxsB",2206,1,24,0.15309310892394865
"One of the partners in the Takatso Consortium which will acquire a controlling interest in SAA has strong ties to the ANC

DeuqdAgMe",2207,1,23,0.3753259453027346
"Belgium striker Romelu Lukaku sent a message of support to his stricken Inter Milan teammate Christian Eriksen after scoring for Belgium

NPwSBU",2208,1,22,0
"After the birth of a child the new parents often count whether there arefingers andtoes Butbabies

nMlusoJa",2209,1,17,0.48507125007266594
"President Cyril Ramaphosa has repeated his call for wealthy G countries to ensure Covid vaccine patent waivers

dHxPbpQcv",2210,1,18,0.3653385036130496
"In a surprise move the yearold woman who accused popular TV host Bishop Israel Makamu of sexually abusing her has asked the state to drop the charges

ZLBOnmRYCp",2211,1,28,0.16063490102892156
"It would be churlish to hammer on too hard about Uweak opponentsU after SAUs hearteningly clinical thrashing of West Indies says

eDEMfOTV",2212,1,22,-0.49036164761790396
"Saudi Arabia announced it will allowresidents vaccinated against Covid to perform this years hajj but Muslims from abroad will be barred for a second straight year

WQZyUDfJ",2213,1,27,0.01924500897298752
"OPINIONPresident Cyril RamaphosaUs cheerleaders always describe him as a man of stealth who plays the long game writes Mondli Makhanya

rarUzgmPl",2214,1,21,-0.0545544725589981
"Watch Gerald Butler try to survive a global apocalypse this Sunday on MNet

DetqtyVK",2215,1,14,0.16035674514745465
"ANC Limpopo secretary Soviet Lekganyane is a suspect in a case of alleged sexual assault during a volatile ANC meeting last Saturday in Mankweng Polokwane

nmhmKNEk",2216,1,26,-0.3726206567625497
"Newlycrowned French Open champion Barbora Krejcikova hailed her mentor and former Wimbledon champion Jana Novotna who died insaying At the end of her life I had to be there

qVwQWT",2217,1,30,0.3286335345030997
"Health authorities have had to shelve tainted doses even as infections rise and the countryUs only defence is a harsher lockdown

PDTOsYD",2218,1,22,-0.469041575982343
"Celebrated actress Shaleen SurtieRichards who had been battling to find work due to the pandemic was finally happy to be working again when her body was discovered in a Cape Town guesthouse

LqgllIFw",2219,1,33,0.18278153875348274
"According to experts President RamaphosaUs announcement that the threshold for licensing private power generation projects will be increased could lead to investments of about Rbn in private power generation in the next five to seven years 

YtENWDAxP",2220,1,37,0.2548184303233038
"A director at the Free State premierUs office during Ace MagashuleUs tenure requested exorbitant scholarships for herself a Uprivate individualU and two government officials to study in the US

hCPeVTdx",2221,1,30,0.12780193008453877
"Proteas fast bowler Kagiso Rabada said theyre still growing as a team despite their convincing innings and run win over the West Indies in the first Test at St Lucia

NnULVZZV",2222,1,31,0.5567764362830022
"The EFF was interdicted from meddling in the labour affairs of a Vereenigingbased cleaning company by the Johannesburg High Court this week

YkwbahBOdL",2223,1,23,0.12510864843424485
"Eastern Cape SAPS say an investigation has been ordered after a video surfaced on social media showing a confrontation between two women and the Motherwell police

YzNPMqenh",2224,1,27,-0.24056261216234406
"Denmarks team doctor described the harrowing moment he realised Christian Eriksens pulse had stopped as medics worked desperately to save him in front of traumatised players and a stunned crowd on Saturday

ffaoJyEPa",2225,1,33,-0.15666989036012807
"There is set to be an allout war tomorrow when ANC national officials meet leaders of the Umkhonto weSizwe Military VeteransU Association and their opponents in the MK National Council in a desperate bid to find a way of uniting the feuding factions 

qGYPFoQw",2226,1,44,-0.12814232144554955
tHHObQfts,2227,1,1,0
LOzLKNH,2228,1,1,0
EypHJIdAb,2229,1,1,0
tvFtwKbr,2230,1,1,0
"Christian Eriksen is stable in hospital after collapsing on the pitch in Denmarks Eurogame against Finland on Saturday UEFA said

GiASoR",2231,1,21,0.1091089451179962
QVqWpC,2232,1,1,0
tvFtwKbr,2233,1,1,0
EypHJIdAb,2234,1,1,0
"COVIDNew infectionsnew fatalitiesThe death toll isMajority of new cases are from Gauteng withreported new cases

EDZvNifal",2235,1,16,0.06250000000000003
ACJIpXIak,2236,1,1,0
FpcAEhUOp,2237,1,1,0
"Denmark star Christian Eriksen collapsed on the pitch in Saturdays Eurogame against Finland in Copenhagen causing the suspension of the match in the first half

EypHJIdAb",2238,1,26,-0.13728129459672883
"The cost of a Coke in SA varies wildly with prices of R to R for a ml can

wILCQG",2239,1,20,-0.22360679774997896
"Kagiso Rabadas th fivewicket haul in Test cricket helped South Africa defeat the West Indies by an innings andruns on the stroke of lunch of the first Test in St Lucia

FpcAEhUOp",2240,1,32,-0.044194173824159216
ATCVqnyo,2241,1,1,0
QnerTly,2242,1,1,0
LYkrGebpW,2243,1,1,0
VSZHfwg,2244,1,1,0
klGtkYhI,2245,1,1,0
CRElTHHqR,2246,1,1,0
"Plans to tap emergency power from vesselbased plants faces another hurdle after TurkeyUs Karpowership had the environmental approval process for one of three projects it is planning in South Africa suspended

LXCncSfdA",2247,1,32,-0.017677669529663684
"Relatives have opened a missing persons case at the Tembisa South police station for decuplet mother Gosiame Tamara Sithole but Gautengs department of social development claims she is safe

uZDJayrtw",2248,1,30,0
"Thousands of residents in Ray Nkonyeni Municipality around Port Shepstone will now have access to lowcost Internet connection

clJvKfHwhj",2249,1,19,0.1835325870964494
"Investigative journalist Caryn Dolley in her latest book To the Wolves delves into the truelife story of how South AfricaUs underworld came to be what continues to fuel it today and how the deception and lies go all the way to the top

lMBPhtds",2250,1,44,-0.24120907566221092
"OPINIONThe time has come to embrace a new dawn of South African cricket both on and off the field writes

GGEOOWgwH",2251,1,21,0.3927922024247863
"Public Protector Busisiwe Mkhwebanes application to have the impeachment rules for a Chapterhead declared unconstitutional and invalid started in the Western Cape High Court on Monday

gUJXdowqLe",2252,1,27,-0.25018511664883786
"Walter Sisulu University and the NorthWest University have announced that they are at advanced stages of producing a new vaccine for the African continent which will address unequal access

VVTKEsfvC",2253,1,30,0.474692883171144
"It sounds like a reallife take on Pinocchioa US lobster fisherman says he was scooped into the mouth of a humpback whale Friday and yet lived to tell the story

YqLfGh",2254,1,31,0.08980265101338746
"Shaleen SurtieRichards who died this week spoke openly about her financial troubles in one of her final TV interviews

xLGwrDjRyT",2255,1,20,-0.14534441853748634
"Scientists have solved the mystery behind Indias devastating flood that killedpeople in February

yCsMDFT",2256,1,14,-0.09354143466934853
"Onequarter of all emergency room admissions onethird of all suicides and more than half of all homicides and incidents of domestic violence in SA are alcohol related 

ATCVqnyo",2257,1,28,-0.2834733547569204
"The Essa and Fatima Moosa Foundation has come out in defence of retired Judge Siraj Desai

VSZHfwg",2258,1,17,0.09701425001453319
"A Tshwane University of Technology lecturer has made history after he became the first South African to obtain a doctorate in fashion design 

wjLCGNCX",2259,1,24,0.14288690166235207
"Six elderly tourists died from Covid afterout oftravellers on a bus trip in Namibia were tested positive for the coronavirus

CRElTHHqR",2260,1,21,0.0545544725589981
"While the publicprivate partnership for SAA seems to have been mostly welcomed by the business and aviation sectors most organisations and experts are taking a wait see and question approach

qqRDdqvEe",2261,1,31,0.2334868926348074
"Amendments to South AfricaUs equality act aims to crack down on unfair discrimination but at least one civic rights group believes the legislation will literally be the death knell for religious freedom in the country

UzRxbyya",2262,1,36,-0.033499999999999995
"Police say all is in order as burial proceedings go ahead for the slain gang leader Sphelele Ntsuntsu Mkhize at KwaCaluza in Pietermaritzburg on Saturday

oKkFLpbOA",2263,1,26,-0.09805806756909202
"His savage onslaught on the new ball will long be remembered as key feature of Quinton de KockUs UIUm backU Test century on Friday writes

AnWxbUYJe",2264,1,26,-0.13728129459672883
"Judgment has been reserved in the sprawling battle over whether lawyer Barnabas Xulu should pay back R million in legal fees he says he rightfully earned from the Department of Fisheries

pTMxzPmit",2265,1,32,0.07071067811865475
"The utility says SAs power supply outlook for the coming week is expected to improve as additional generation units return to service

PMjvXtuz",2266,1,23,0.3753259453027346
KYNxwMON,2267,1,1,0
ewwywrnDX,2268,1,1,0
XUDqGKFBtv,2269,1,1,0
GldriISA,2270,1,1,0
mfGtNcqU,2271,1,1,0
GldriISA,2272,1,1,0
yaPzCRLmUT,2273,1,1,0
"Tshepo Mahloele the chair of the new consortium with a majority stake in SAA has essentially become the face of governmentUs efforts to revive the airline

SYNtuIaAE",2274,1,27,0.25018511664883786
"The KwaDukuza SAPS on the KwaZuluNatal North Coast launched the Child Identification Booklet last week in commemoration of Child Protection Week

pZbiniU",2275,1,22,0.778182614697978
CRfVNKY,2276,1,1,0
"Eskom CEO Andre de Ruyter tells News that he sometimes wonders why he took the top job at Eskom his sense of patriotism and when South Africans can expect a reduced risk of loadshedding

NWwMMsGrA",2277,1,35,0.32115861679683627
"When reports of the birth ofbabies to a Tembisa mother broke the feat was celebrated the world overbut it wasnt a happy moment for the wife of the babies father

eWvoZVQd",2278,1,31,0.10776318121606494
"Stellenbosch University has moved all classes online aftercases of Covid were detected at the campus this week

pQWOEPohq",2279,1,18,0.20034692133618848
"Lexus lifts the veil on its new NX luxury compact SUV and confirms that the vehicle is indeed destined for the South African market

yLNLBzFoPp",2280,1,25,0.34
"Germanys deal with Namibia over the Nama and Herero genocide is facing increasing backlash particularly from the descendants of the victims

MCnzkek",2281,1,22,-0.31980107453341566
VVTKEsfvC,2282,1,1,0
AIxfdZvLn,2283,1,1,0
OXoTApNQ,2284,1,1,0
xvvrZgw,2285,1,1,0
kjybMOiqU,2286,1,1,0
NdaVJeJpb,2287,1,1,0
RKDKlR,2288,1,1,0
ZFNxViii,2289,1,1,0
oajjqGVhA,2290,1,1,0
NeHfaXuj,2291,1,1,0
DSBBXwtF,2292,1,1,0
cuOAhxHRAO,2293,1,1,0
RetNdqzKq,2294,1,1,0
"Aphelele Fassi wants to incorporate bits of Willie le Roux and Damian Willemses game as he develops into a Springbokcalibre fullback he tells

QuusBCsJ",2295,1,24,0
"The ANC Moses Mabhida regional conference could be postponed for the umpteenth time due to the partyUs preparations for the October local government polls

YamArXHKs",2296,1,25,-0.18
"South Africa has declared several diplomats persona non grata for engaging in the illegal sale of dutyfree alcohol

JztpGWoL",2297,1,19,-0.11470786693528087
"The United Arab Emirates UAE ratification treaty with South Africa is a step in the right direction but means nothing so far according to University of Johannesburg law professor Retselisitsoe Phooko

QOaSQf",2298,1,32,0.2653064643011926
"SPONSORED Glistening with a sleek streamlined screen design and powered with software that tracks everything from your heart rate to menstrual cycle HUAWEIUs latest fitness band packs a punch at a pocketfriendly cost
gCtRzUwnm",2299,1,34,0.3086974532565159
"Businesswoman and socialite Kavitha Nerputh did not commit suicide the Pietermaritzburg MagistrateUs Court heard on Friday Instead she was strangled to death according to an expert witness

bcDRcmIHP",2300,1,28,0.06614378277661476
"Perhaps the greatest tragedy about the death of the flexi wing is not about what team emerges as ultimate winners or losers but the broader opportunities missed

FHmPosCjjp",2301,1,28,0.34470359938441525
"This slide pitch scored a local startup over R in funding from a US investor

bYiTpdci",2302,1,16,0
"Experts say the SA Health Products Regulatory Authority SAHPRA must urgently provide clarity on the status of the JohnsonJohnson JJ vaccines awaiting distribution from the Gqeberha plant

GEReaCtfz",2303,1,28,0.2929224665821511
"Judgment has been reserved in applications to set aside the National Assemblys rules for the impeachment of a head of a Chapterinstitution

xaZoRUsf",2304,1,23,-0.16681153124565984
"Proteas wicketkeeper Quinton de Kock chose not to disclose the reasons as to why he did not take the knee nor raise his fist at the start of play of the Test against the West Indies in St Lucia

RoOvXrjz",2305,1,40,0.06324555320336758
"On the Pampoenkraal Farm in eMkhondo four deaths and one assault have taken place during the past year

tlXmTUZnJ",2306,1,19,-0.1720618004029213
"Sparks flew at Eskoms Koeberg plant after what appears to be a disgruntled exemployee rammed his way through the security boom and into a managers vehicle before being arrested

cWRaKuvKU",2307,1,30,-0.2556038601690775
"Police Minister Bheki Cele has pleaded with rival taxi associations to stop the violence following a growing number of deaths connected to disputes in KwaZuluNatal

NkrffDyIC",2308,1,26,-0.31378581622109447
"South Africa has recordednew Covid cases bringing the total number of confirmed cases to

lMFjccfL",2309,1,15,0.12909944487358055
"EskomFilesEskom paid a little more than Rbn for accommodation for Kusile workers U including more than Rmillion for the uninhabitable Wilge flats and a further Rbn to rent flats and homes Eskom could have saved an estimated R million

nHvdYxsx",2310,1,40,0.1944800761003553
gUJXdowqLe,2311,1,1,0
"What makes each Covid variant different We help you make sense of the mutations and simplify the science

TEIYTDSt",2312,1,19,0.057353933467640436
"There are things that you need to give up to have a happy life

But dont worry it wont be your house your car or your children It is some belief systems that you made up throughout life that are holding you back

KmaOPDSHR",2313,1,44,-0.2542871302332714
"These graphs show South AfricaUs third wave U and how itUs being driven by infections in Gauteng

qqVqsvS",2314,1,18,-0.23570226039551587
"Casting directors from the hit Netflix series The Crown are reportedly tearing their hair out trying to find a boy to play Harry aged six toin the upcoming Season Five

lXCYucSz",2315,1,31,0.07184212081070997
"Mamelodi Sundowns captain Hlompho Kekana has been reflecting on his latest league title triumph

OBVngmqmeX",2316,1,15,0.2581988897471611
"The body of a sixyearold girl has been found off Tenerife island six weeks after she and her sister were snatched by their father in a discovery that has shocked Spain

zsDrkYVR",2317,1,32,-0.017677669529663702
SrphCupQq,2318,1,1,0
UOaxsZxhH,2319,1,1,0
"The ABeauty genre cant credit a single African culture or brand but we can thank its foremothers

JkQy",2320,1,18,0.029462782549439483
"According to the study heavy drinking was defined as more than six alcoholic drinks a week moderate was three to six and binge drinking as four or more drinks every day

pDgmHiyZgJ",2321,1,32,-0.026516504294495525
xvFSHeUHX,2322,1,1,0
"South African gymnast Naveen Daries says its a dream come true to represent her country at next months Tokyo Olympics

vTiMYDJ",2323,1,21,0.15275252316519466
"Canada will share up tomillion doses of Covid vaccines with countries in need though a portion of this has already been announced a government official said adding that the domestic vaccination campaign will not be affected

PgyssOa",2324,1,37,-0.04109974682633932
"COVIDNew infectionsnew fatalitiesThe death toll isMajority of new cases are from Gauteng withreported new cases

ngrEtCGaN",2325,1,16,0.06250000000000003
lTwlXGRup,2326,1,1,0
pBzzuclXe,2327,1,1,0
knylgThT,2328,1,1,0
WFINiHFL,2329,1,1,0
pzdWybdgz,2330,1,1,0
ksDsutqx,2331,1,1,0
yDRMsqzSKM,2332,1,1,0
OzAPgHfFY,2333,1,1,0
PNxBiJn,2334,1,1,0
tHzSgxxCV,2335,1,1,0
mnRTS,2336,1,1,0
eKuhwLQMK,2337,1,1,0
LipTrFdUwh,2338,1,1,0
dngtVMZ,2339,1,1,0
AqCrDAiFDh,2340,1,1,0
LrZXIydE,2341,1,1,0
mvZxamLDj,2342,1,1,0
mdxcijJXsS,2343,1,1,0
BTXzotDWcc,2344,1,1,0
wXbsYNi,2345,1,1,0
BVKddcSTo,2346,1,1,0
vLEqWGjId,2347,1,1,0
fhftJCxJ,2348,1,1,0
HqEmKTDE,2349,1,1,0
YSckmPgI,2350,1,1,0
RrkALdQla,2351,1,1,0
UHtzDIgpl,2352,1,1,0
kzfnnjkoT,2353,1,1,0
FRiPywbMJ,2354,1,1,0
"VariantsUnderstanding how the coronavirus has changed and which CovidSA variants you should keep an eye on

TEIYTDSt",2355,1,17,0
"Durban snake catcher Nick Evans found himself called out to a school in Clermont near Durban on Thursday to catch a Black Mamba which had crawled into the roof space of a classroom

ZQaGHucLN",2356,1,34,0.01714985851425088
"UPDATEIn the wake of a missing persons case being filed the Gauteng social development department says the mother of the Tembisacontacted them and is not missing

dQEMYloL",2357,1,27,0
"Bafana Bafana assistant coach Helman Mkhalele praised the secondhalf performance of a young starting XI that clinched awin over Uganda on Thursday at Orlando Stadium

wKXWdxIw",2358,1,26,0.20592194189509325
"Episodes of Survivor SA Immunity Island is being pirated and illegally shared online

UarpwGfn",2359,1,14,0.2138089935299395
"Mpumalanga police are searching for a driver of a bakkie that ploughed into a school choir killing nine pupils and injuring othersyears ago 

The hit and run incident happened onMay

XShPOmk",2360,1,31,-0.19756583222945243
"ThereUs a Marmite crisis in SA again U and the shortage will last for months

bGcXmgGbB",2361,1,16,-0.375
"The Gauteng health department has granted Gift of the Givers Foundation permission to continue drilling for a borehole at Helen Joseph Hospital

MAMFFP",2362,1,23,0.5421374765483945
"An investigating officers reasons to oppose the bail of eight men accused of murder and attempted murder on Pampoenkraal farm outside eMkhondo are nonsensical and not validU court has heard

RgzebKMQ",2363,1,31,-0.30532901344551733
"Alpha BetaDelta We break down everything you need to know about the three Covid variants that have been detected in South Africa

TEIYTDSt",2364,1,23,-0.05212860351426869
"Europes drug regulator said batches of JohnsonJohnsons Covid vaccine made for the region around the time when contamination issues were revealed at a US manufacturing site would as a precaution not be used

bEvirUnSt",2365,1,34,-0.20579830217101058
"The members council and interim board expect no problems preventing Cricket South Africas seminal annual general meeting from taking place

xSgVajR",2366,1,21,0.14184162865339506
The countryUs biggest beer producer South African Breweries has resigned frombfdzbmGP,2367,1,11,-0.10552897060221726
"Clicks says aUpink taxU on a girlUs hairbrush was just a discount gone wrong

OZGbOKs",2368,1,15,-0.19364916731037085
"JJ must throw awaymillion vaccine doses due to possible contamination at Emergent BioSolutions plant

MmrKbtKbk",2369,1,15,-0.12909944487358055
"SPONSORED Balancing work personal and fitness life as a parent is no light task U here are six ways a fitness tracker can help you stay on top of it all
MgmvYluh",2370,1,32,0.4772970773009196
"Eskom will fromsuspend LoadShedding

VPpGg",2371,1,5,0
"The Gauteng Department of Education on Friday confirmed that there is a growing number of pupils testing positive for Covid FromJune the department of education recorded at leastcases in schools 

lbpBGmv",2372,1,31,0.3681908691548885
"Free State police said there were no serious incidents reported during the Harrismith service delivery protests this week

GLyfGWrBd",2373,1,19,0.08029550685469661
"Mothers in prison For babies prison can prove fatal

onPLARAwhW",2374,1,10,-0.44271887242357305
"If you look at the big picture youll get more bang for your buck when buying a secondhand car directly from an original equipment manufacturer

ejVkhSUC",2375,1,26,-0.06864064729836442
"Two people were arrested by KwaZuluNatal police for masquerading as doctors and selling fake medical certificates for R each

PpiofKKJdS",2376,1,20,-0.33541019662496846
"GOOD slammed the Johannesburg mayor Geoff Makhubo for not acting with urgency to restore essential services to residents

OJfFyaKFUd",2377,1,19,0.19500337378997748
"A missing person case has been opened for the mother of the Tembisadecuplets

gFCNNRcGf",2378,1,14,-0.1336306209562122
"Most new vehicles feature a unique plastic shape found on the bumper Heres what it is and the purpose it serves

BclofcBeZ",2379,1,22,0.6651862350295046
"The Piet Retief Magistrates Court in eMkhondo Mpumalanga has ruled that the State has failed to prove that eight men accused of murder and attempted murder on Pampoenkraal farm face a scheduleoffence

cqIFZsdX",2380,1,33,-0.33074754631582587
"CSAs interim board on Friday handed over their report to Sports Minister Nathi Mthethwa eight months after they were charged with cleaning up the game

csyNxyNT",2381,1,26,0.11766968108291043
"Two suspects are under police guard in a Cape Town hospital after they were hit by a car following a string of crimes in St James on Friday morning

BHzwDklOa",2382,1,30,-0.22821773229381923
"Two men have been arrested after they allegedly hijacked a car in Bisley Pietermaritzburg on Friday

nBwzkUcKs",2383,1,17,-0.12126781251816648
"Substitute Evidence Makgopa came off the bench to grab a brace while fellow debutant Bongokuhle Hlongwane scored as Bafana Bafana defeated Uganda hererates the player performances

bWkqWMDxP",2384,1,27,-0.13471506281091267
"The City of Cape TownUs JP Smith is the latest member of the DA who has become embroiled in a qualifications scandal

SjvNtMuT",2385,1,23,-0.3127716210856122
"One South Africa led by Mmusi Maimane will play a role inmunicipalities in Octobers local government elections

MCXXlrIYv",2386,1,18,-0.02357022603955158
"Senior Limpopo prosecutor Trott Mphahlele explains why he broke down in court this week during the trial of the man accused of killing student Precious Ramabulana 

wKOAifTt",2387,1,27,-0.40414518843273806
"Former Glencore CEO Clinton Ephron told the Judicial Commission of Inquiry into State Capture that the companys Optimum Coal Mine was in dire financial straits when it entered business rescue and it was not looking to squeeze money out of Eskom
OyRXnPHgi",2388,1,42,-0.3394673699166022
"Neil Pieter Van Zyl was arrested onJune after he was allegedly found in possession of a large amount of cocaine worth R million The Pretoria Magistrates Court heard on Friday that a hit had been taken out on Van Zyl

BkSuvwnXiR",2389,1,41,0.05466081666101212
"Kim Jong Un declared KPop a vicious cancer that threatens North Korean culture

GLjtSBZK",2390,1,14,-0.3741657386773941
"Rehabilitation work has been completed following a runaway wildfire in the Table Mountain National Park in April

IECiciMtt",2391,1,18,0.05892556509887897
"The advocate representing attorney Barnabas Xulu says the State is being extravagant in its relentless bid to get him to pay back R million

kZLeyqocP",2392,1,25,0.03
"Land reform in SA has collapsed not because of the absence of an overarching enabling constitutional framework but despite it Changing that framework doesnt guarantee access to land nor does implementing state curatorship writes Tembeka Ngcukaitobi

HaGwdefCB",2393,1,37,0.13165070903413015
"The founders of Jacobs Jam Company in Ceres never thought that their dream of owning their own business would lead to a situation where they would contribute to the economy

ejiMxzLte",2394,1,31,-0.035921060405354976
"Danish director Camilla NielssonUs documentary Presidentis an upclose intimate tale It follows the election travails of ZimbabweUs main opposition party the Movement for Democratic Change Alliance and its leader Nelson Chamisa

faahVZYX",2395,1,32,0.15909902576697318
"Lawyers for Eskom have acknowledged that power utility cant explain why its board in Octoberendorsed a decision to award an R billion fuel oil tender to Econ Oil which it now says is patently unlawful

wnPwoItOb",2396,1,36,0.09999999999999999
"At leastterrorists were killed and three soldiers injured on Thursday in an ambush on a patrol in northern Burkina Faso security forces have said

kLeAAgFww",2397,1,25,-0.35
"The man who admitted killing TVET student Precious Ramabulana has been sentenced to life behind bars

BSggHWWa",2398,1,17,0.02425356250363329
"A woman has alleged that she found funeral home Avbob exhuming her mothers body without permissionan allegation Avbod has denied

fhUsxVWE",2399,1,21,-0.316415940842189
"The Gupta brothers fled South Africa inamid corruption allegations We look at a timeline of what happened after they fled SA

gThnIOArau",2400,1,22,-0.6715822565201729
"READ Educational Trust encourages all South Africans not to turn the page on our childrens fundamental freedom to learn and access reading and literacy

dvfqxSGU",2401,1,25,0.73
"The Pietermaritzburg High Court on Friday ruled that the Ingonyama Trust Boards leases with residents occupying its land were unlawful

vFrQNmQhm",2402,1,21,0
"The SA National Defence Force says its former chief General Solly Shoke was very upset about the expensive alcohol that was served at his retirement party in Bloemfontein

bArxIjmyLd",2403,1,29,-0.3713906763541037
"Mozambiques government should combine its military response to a spiralling insurgency in its gasrich north with aid to disenchanted communities and dialogue with militants the International Crisis Group said on Friday

SMrLpQQTc",2404,1,32,-0.044194173824159216
"Biden other world leaders will sit around firepits toast marshmallows on beach during G summit

Xboxbbxll",2405,1,16,0
"MultiChoice continues to coin it during the coronavirus pandemic as people have been forced to stay at home amid lockdown measures which has led to an ongoing surge in socalled massmarket DStv subscriber numbers over the past year

IhSYuWCDQK",2406,1,39,-0.17614096918559585
"The singledose jab was found to generate robust protective immune responses against the highly infectious variants including the one in South Africa a new study found

XhefpWfnr",2407,1,27,0.49652123150307814
"NDPP Shamila Batohi says they have been requesting information from the UAE for over three years without success and will only accept full cooperation once the information is received

vRMqHDJeCZ",2408,1,30,0.43270082042908126
"A Canadian man accused of slamming his pickup truck into a Muslim family in London Ontario killing four people made a brief court appearance on Thursday as new details emerged about him in the local press

hvHsTnfEB",2409,1,37,-0.1397391392095537
FRESH LEADSOne South Africa led bywill in this yearUs Local Government Elections target U municipalitiesU The movement says it will support independent candidates and communityled independent organisations More updates on,2410,1,30,0.16431676725154984
"Hoebrskool DF Malan has apologised for its handling of an allegedly homophobic altercation between pupils at the Cape Town school

iWwpbfEuJ",2411,1,21,-0.1636634176769943
"Lawyers for Eskom have acknowledged that power utility cant explain why its board in Octoberendorsed a decision to award an R billion fuel oil tender to Econ Oil which it now says is patently unlawful

wnPwoItOb",2412,1,36,0.09999999999999999
"Bafana Bafana star forward Percy Tau is reportedly set for a transfer move from Brighton Hove and Albion to Belgium outfit Royal Antwerp worth U million R million

JfuDiJVt",2413,1,29,0.3621059094452511
"The Western Cape government is concerned about EskomUs ability to keep the lights on and has lambasted the national government for its failure to assist the power utility

NnAqOAnzV",2414,1,29,-0.1207019698150837
"The fisheries department is applying to join Barnabas Xulu in his personal capacity and his companies Setlacorp and Incovision to its bid to make him personally liable for paying back R million

nmSOHDwN",2415,1,33,0
"Once South Africas strict new drunkdriving laws come into effectyou wont be allowed behind the wheel of a motor vehicle even after one drink

bRTFuymeP",2416,1,25,0.08
"ANC branches in KwaZuluNatal say they will be standing behind former eThekwini mayor Zandile Gumede as she heads to court for her corruption case

XnTWRVT",2417,1,25,-0.15
"When reports of the birth ofbabies to a Tembisa mother broke the feat was celebrated the world overbut it wasnt a happy moment for the wife of the babies father

eWvphwHL",2418,1,31,0.10776318121606494
"Proteas pace bowler Lungi Ngidi said there wasnt division in the team despite their different ways of observing the Black Lives Matter movement in the first Test against the West Indies

QkMxWtoV",2419,1,32,-0.044194173824159216
"The Muslim Judicial Council has announced the death of mufti of the council Moulana Muhammad Taha Karaan

DdoruE",2420,1,18,-0.04714045207910316
