X1,created_at,text,sentence_id,word_count,sentiment
917,2021-06-24T10:15:40Z,"Manor flats residents took to the streets early on Thursday morning to protest over municipal evictions

cHOnTbPNbx",1,17,-0.12126781251816648
918,2021-06-24T10:15:04Z,"Chris Hani Baragwanath Academic Hospital is currently taking Charlotte Maxeke oncology outpatients on Wednesdays Thursdays and Fridays From as early aspatients queue outside

YQWcIsB",1,24,0.08164965809277261
919,2021-06-24T10:01:05Z,"OPINIONJulius Malemas attempt to sue a former party MP for defamation for claiming the EFF leader confessed to getting VBS Bank loot has backfired spectacularly writes

LpggHTuDa",1,27,-0.14433756729740643
920,2021-06-24T09:59:39Z,"The Department of Education has declared the first day of the teacher vaccination programme a success withjabs being administered

CLAWonaM",1,20,0.22360679774997896
921,2021-06-24T09:45:04Z,"Two majorgenerals have sent a lawyers letter to axed Western Cape detective head MajorGeneral Jeremy Vearey demanding an apology and the retraction of comments said to have been made about them in a TV interview

hlMxxmwZ",1,36,-0.15
922,2021-06-24T09:30:20Z,"A naked hike for men the first of its kind to hit South Africa was held in QwaQwa in the Drakensberg this week to tackle body dysphoria

bCeuZUen",1,28,0
923,2021-06-24T09:15:05Z,"Despite frustrations doubts and fears many KwaZuluNatal teachers are happy to be receiving their Covid vaccination a process which began on Wednesday nationally

AqUdMMLJV",1,24,-0.23474276701672123
924,2021-06-24T09:00:54Z,"Raging battles within the Zulu royal family have a lot to do with the assets left behind by the late King Goodwill Zwelithini kaBhekuzulu and less with the throne passed to his son King Misuzulu kaZwelithini

BymFvqaM",1,37,0.07397954428741078
925,2021-06-24T08:48:02Z,"A truck driver and a suspected truck surfer were killed when a truck rearended another truck on the N at Van Reenens Pass late on Wednesday night

GnhosUC",1,28,-0.25512601928122836
926,2021-06-24T08:47:40Z,"More thanfirefighters and three aircraft have been battling wildfires in Tsitsikamma

ZeurZxLI",1,12,-0.17320508075688773
927,2021-06-24T08:45:04Z,"Harith the key company in a consortium in the midst of a due diligence process with government over its offer to buy SAA says it has enough money to start getting planes in the air again

lYTfbAUJS",1,37,0.07397954428741077
928,2021-06-24T08:30:20Z,"Its all systems go for the Western Cape governments plan to start the vaccination of teachers

xwXRSHBtn",1,17,0
929,2021-06-24T08:15:05Z,"A lot of people are dying in Gauteng and in Johannesburg in particular

BXSpncTGXh",1,14,-0.1336306209562122
930,2021-06-24T08:00:36Z,"Pat du Plessis is a professional nurse at a leading private hospital in Johannesburg She tellsthat the third wave is worse than the first two and how she holds the hands of the dying

GuwFBNwzd",1,35,-0.07606388292556648
931,2021-06-24T07:45:03Z,"These food items are getting expensive fast U including oil meat sugar and sweets

lKhbkvmUSK",1,15,0.5809475019311126
932,2021-06-24T07:30:08Z,"Some of the main Jacob Zuma backers in the ANC strategic regions of eThekwini and Moses Mabhida are losing support ahead of crucial regional conferences

yeOFagQmjp",1,26,0.28436839595036684
933,2021-06-24T07:15:02Z,"The West Indies Test series success showed that the Proteas bowling has all but completed its growing stage and is ready to fight fire with fire but the batting like a middle child needs more attention

xUZmHPOMam",1,37,0.8638755785428264
934,2021-06-24T07:00:31Z,"Close associates tried to persuade him to drop the case but Ace Magashule vowed not to go down without a fight

XrfDLMLVX",1,22,0.2771609312622936
935,2021-06-24T06:54:29Z,"John McAfee the creator of the eponymous antivirus software was found dead Wednesday in prison outside Barcelona He was

xSqWKNfzv",1,20,-0.12298373876248844
936,2021-06-24T06:45:02Z,"As Gauteng grapples with the third wave of Covid hospitals are so overwhelmed that medical personnel are now effectively choosing who to try and save

njxbrLgBE",1,26,0.04902903378454601
937,2021-06-24T06:30:09Z,"Former KwaZuluNatal ANC treasurer Mike Mabuyakhulu denied that he met with attorney Sibusisiwe NgubaneZulu to discuss a R million donation that was made to the party

SoGdsrzWXE",1,27,-0.03849001794597504
938,2021-06-24T06:22:23Z,"Business leaders say as long as people arent going to jail SA cant fight corruption

fOOIMPaUv",1,16,0.11249999999999999
939,2021-06-24T05:40:03Z,PCxyepXvfH,1,1,0
940,2021-06-23T22:10:53Z,rbhuipQ,1,1,0
941,2021-06-23T22:10:53Z,fDfRzCbVo,1,1,0
942,2021-06-23T21:45:06Z,"A European Union military mission to support and train up Mozambican troops to tackle an escalating insurgency linked to Islamic State could be approved next month Portugals foreign minister said on Wednesday

PmfoioFcL",1,33,0.17407765595569785
943,2021-06-23T21:30:22Z,"Affidavits by Zweli Mkhize and Delani Mzila trip up Mabuyakhulu at Zondo commission

sHwEvB",1,14,0
944,2021-06-23T21:15:09Z,"Cristiano Ronaldo used to train alone behind hill so teammates wouldnt see mistakes former coach

iiYDxwpOJl",1,16,-0.024999999999999994
945,2021-06-23T21:10:51Z,hZszyKi,1,1,0
946,2021-06-23T21:10:50Z,PhBSmOV,1,1,0
947,2021-06-23T21:09:49Z,aMQgWZXCk,1,1,0
948,2021-06-23T21:01:21Z,"The success of Covid vaccination programmes is dependent on uptake This makes it critically important to address the concerns of the vaccine hesitant

NiWIppkqRk",1,24,0.061237243569579464
949,2021-06-23T20:57:20Z,"Seven people died after a shooting at a traditional ceremony in Gugulethu Cape Town on Wednesday afternoon

fKwUTC",1,18,0.02357022603955158
950,2021-06-23T20:52:21Z,"Magda Wierzycka on her new mission We need to stop the leakage of intellectual property in SA

LlFBkbxdQ",1,18,0.16499158227686112
951,2021-06-23T20:45:09Z,"The pandemic has stoked hunger for trusted news in a time of global crisis and a clear majority of people want media organisations to be impartial and objective

DwhsUowf",1,29,0.03713906763541039
952,2021-06-23T20:34:44Z,"COVIDRecord new infections in Gautenginhours Total new infectionsnew fatalitiesnew vaccinations

dlWITGUfa",1,11,0.1809068067466582
953,2021-06-23T20:30:25Z,"UItUs breaking my heartU Mpumalanga baby on a ventilator after choking on biltong

CEQsQTc",1,14,-0.1336306209562122
954,2021-06-23T20:15:10Z,"The British government on Wednesday announced plans to subject online streaming platforms to tighter regulation as part of a wider shakeup of the countrys media landscape

KRoztTvmC",1,27,-0.09622504486493763
955,2021-06-23T20:10:48Z,tLPyIEVp,1,1,0
956,2021-06-23T20:10:48Z,rgecfDkP,1,1,0
957,2021-06-23T20:10:48Z,ZZsgYSqfDG,1,1,0
958,2021-06-23T20:10:48Z,vzoxwwm,1,1,0
959,2021-06-23T20:09:50Z,VXoTDjeQqQ,1,1,0
960,2021-06-23T20:09:49Z,vpacUks,1,1,0
961,2021-06-23T20:09:47Z,PFJENnRSt,1,1,0
962,2021-06-23T20:09:47Z,hFQUSJjD,1,1,0
963,2021-06-23T20:09:47Z,LLMWWZaJE,1,1,0
964,2021-06-23T20:09:47Z,MkJTipli,1,1,0
965,2021-06-23T20:09:47Z,HIildWGPS,1,1,0
966,2021-06-23T20:09:47Z,srHwfvNdA,1,1,0
967,2021-06-23T20:09:47Z,tjhYfRdwA,1,1,0
968,2021-06-23T20:09:47Z,gFFHeuGh,1,1,0
969,2021-06-23T20:09:47Z,BsZWjGPAW,1,1,0
970,2021-06-23T20:09:47Z,PDcQsjZ,1,1,0
971,2021-06-23T20:09:47Z,yPkzbzvnVJ,1,1,0
972,2021-06-23T20:09:47Z,UjFDPWOI,1,1,0
973,2021-06-23T20:09:47Z,UNofuBocs,1,1,0
974,2021-06-23T20:09:47Z,oYUEwFu,1,1,0
975,2021-06-23T20:09:47Z,uYOpa,1,1,0
976,2021-06-23T20:09:47Z,cpyxWLNCL,1,1,0
977,2021-06-23T20:09:47Z,KwmTecnC,1,1,0
978,2021-06-23T20:01:27Z,"Bafana Bafana legend Mark Williams details in his upcoming autobiography From Gangster to Soccer Legend how he started a gang in Hanover Park

JqHSFwE",1,24,-0.28577380332470415
979,2021-06-23T19:45:08Z,"The mechanic of choice for multiple Tour de France winners is South African We chat to a pro cycling technical legend

uSLMjHkXcb",1,22,0.469041575982343
980,2021-06-23T19:41:54Z,"A senior police officer charged with receiving Rfrom selfproclaimed prophet Shepherd Bushiri and using it as a bribe to have rape charges against her husband dropped will stand trial in September

paYViFUrC",1,32,-0.09722718241315029
981,2021-06-23T19:30:30Z,"Damian de Allende and RG Snyman will be joining the rest of the Springboks UKbased players in coming into the national camp on Sunday

WmSieAIGS",1,25,0
982,2021-06-23T19:15:13Z,"Israel facing new Covid outbreak fuelled by Delta variant despite being worlds mostvaccinated country

BKzosFQ",1,15,0
983,2021-06-23T19:09:29Z,"SADC leaders have endorsed the deployment of a Standby Force

The deployment was approved at an extraordinary summit held in Maputo and attended by allmember states including President Cyril Ramaphosa

JYHEYwN",1,31,0.40411192956024355
984,2021-06-23T19:01:56Z,"Newlyelected Cricket South Africa board chair Lawson Naidoo said on Wednesday that his first priority would be to tackle how the organisation is run

liQEPlWuqB",1,25,-0.14
985,2021-06-23T18:45:12Z,"Lifetime TV has released a new trailer for the movie HarryMeghan EscapingThePalace

JiXRMMBVE",1,13,0.22188007849009167
986,2021-06-23T18:43:56Z,"At least three ANC structures in the Free State and four party members have applied to intervene in suspended and corruptionaccused ANC secretarygeneral Ace Magashules court case against the party

KwmTecnC",1,31,0.12572371141874245
987,2021-06-23T18:39:46Z,"The Gauteng government is planning to sue Pretoria News editor Piet Rampedi and Independent Media over the Tembisasaga

Svirbuj",1,19,-0.2867696673382022
988,2021-06-23T18:30:34Z,"Has coronavirus reached peak fitness Experts wonder if the Delta variant is the worst well see

twEDEWfl",1,17,0.46081768756903263
989,2021-06-23T18:15:16Z,"Eleven policemen have been killed in an ambush by suspected jihadists in northern Burkina Faso and four more officers are missing the government has announced

fIJKuVKF",1,26,-0.6667948594698258
990,2021-06-23T18:04:22Z,"South Africa lost R trillion through corruption in just years betweenandaccording to the UniteMzansis first case study titled State Capture

sBjpVylB",1,21,-0.40370309693658596
991,2021-06-23T18:02:29Z,"Malusi Gigaba says he never used his position as home affairs or finance minister to weaken the Financial Intelligence Centre Amendment Bills crimefighting power

NrHolDaM",1,25,0
992,2021-06-23T17:59:31Z,"WATCH LIVEThird wave Solidarity Fund hosts webinar on vaccine literacy

ERVHIg",1,11,0.15075567228888181
993,2021-06-23T17:55:45Z,"The two suspects arrested in connection with the murder of school teacher Naadira Vanker appeared in the Lenasia Magistrates Court on Wednesday

MOiwJzRBdr",1,23,-0.3127716210856122
994,2021-06-23T17:55:08Z,"PauloGoagoses was the first teacher in the Western Cape to receive the jab at the metro vaccination site

dyLdlaPO",1,19,-0.08029550685469661
995,2021-06-23T17:49:00Z,"SPONSORED Watch as the community of Middelburg shower Jacqui Clapton and Clubville Pharmacy with gratitude Jacqui is a pharmacist who has become an emblem of wellbeing to the Middelburg communityUA 
DeLAOusO",1,31,0.493914580573631
996,2021-06-23T17:30:34Z,"Pastor in jail after allegedly raping a woman hed hired as a babysitter

yXjbGxRWQ",1,14,-0.48107023544236394
997,2021-06-23T17:17:40Z,"Cell C has switched off its last towers in the Free State Northern Cape and Eastern Cape

UiltAvwTDA",1,18,0.11785113019775793
998,2021-06-23T17:15:13Z,"The new Nissan Navara is officially on sale in South Africa Heres why the local automaker opted for an old engine in its new bakkie

lPdzubonG",1,26,0.31378581622109447
999,2021-06-23T17:14:14Z,"Gosiame Sithole who reportedly gave birth to decuplets was never pregnant the Gauteng Provincial Government said on Wednesday 

Svirbuj",1,19,0.25235730725761796
1000,2021-06-23T17:02:56Z,"Some may be missing human interaction and feeling exhausted by the neverending Zoom calls but most workers dont want to go back to the office five days a week

RfbDCenOjP",1,30,-0.18257418583505536
1001,2021-06-23T16:45:11Z,"QAnon Shaman Jacob Chansley has argued through a lawyer that all Americansand disinformationare to blame for the deadly US Capitol attack 

CNzZQYRL",1,22,-0.5330017908890261
1002,2021-06-23T16:34:41Z,"The Gauteng High Court in Johannesburg has struck off the roll with costs an urgent application brought by the suspended president of the Black Lawyers Association Mashudu Kutama

FfriJm",1,29,-0.4642383454426297
1003,2021-06-23T16:33:28Z,"Gauteng Education MEC Panyaza Lesufi has been vaccinated against Covid as part of the education departments plan to vaccinate teachers and school personnel indays

ZldmtLFz",1,25,0
1004,2021-06-23T16:30:35Z,"Jay ZUs debut album turnsat the end of the week Released onJuneunder RocAFella Records Reasonable Doubt is often referred to as one of the greatest rap albums ever

bZnMxGdV",1,29,0.046423834544262965
1005,2021-06-23T16:26:44Z,"Strive Masiyiwa the telecommunications billionaire tasked with helping the African Union secure Covid vaccines said the shortage of doses on the continent was a consequence of deliberate action by the worldUs richest nations

SfeLqsqdd",1,34,0.08574929257125441
1006,2021-06-23T16:15:16Z,"Max Verstappen is on course to beat Lewis Hamilton to his first world championship inaccording to the international media

OnvxJaFiz",1,20,0
1007,2021-06-23T16:02:24Z,"a student at Stellenbosch University argues that Afrikaans as well as isiXhosa needs to be included at Stellenbosch University otherwise it leads to exclusion 

EnLEKeQVXg",1,25,0.45
1008,2021-06-23T16:01:30Z,"Politicians across the political divide slammed the collapse of governance in the North West

AHVgXf",1,15,-0.19364916731037085
1009,2021-06-23T15:56:30Z,"The Wendywood Sports and Recreational Centre vaccination site in Johannesburg has jabbedteachers and counting as ofam on Wednesday

eNJEsBP",1,19,0.1835325870964494
1010,2021-06-23T15:51:46Z,"Eastern Cape Education MEC Fundile Gade has admitted that he has failed to connectrural schools to broadband internet

iLsZab",1,19,0.022941573387056168
1011,2021-06-23T15:51:40Z,"Police are searching for a woman who pretended to be a good Samaritan but kidnapped a weekold baby at a Klerksdorp shopping centre instead

TKFwyFYDqO",1,25,-0.19985000000000003
1012,2021-06-23T15:44:15Z,"News understands GOOD Patriotic Alliance One South Africa movement Freedom Front Plus Action SA and the DA will not be joining the march

mZraOTitdU",1,24,0.6838158865269707
1013,2021-06-23T15:43:17Z,"Repairs to the Charlotte Maxeke Academic Hospital which was damaged during a fire in April will be delayed while the provincial government draws up plans for the building

SSjdNBl",1,29,-0.2785430072655778
1014,2021-06-23T15:30:30Z,"The Ford Mustang Machis the most trackfocused Mustang yet and it has officially touched down in South Africa

yfqAgzIab",1,19,0.057353933467640436
1015,2021-06-23T15:15:12Z,"Former Bafana Bafana and Manchester United star Quinton Fortune has completed his UEFA Pro Licence managerial course the highest coaching certification available

CYBGum",1,23,0.7089490077940542
1016,2021-06-23T15:01:57Z,"Virgin Atlantic is first UK airline due back in SA this week U but travel restrictions remain

edkzQfHb",1,18,0.09428090415820635
1017,2021-06-23T14:45:12Z,"The KwaZuluNatal education MEC has assured teachers that the Covid vaccine is safe

EWxAWS",1,14,0.4142549249642578
1018,2021-06-23T14:45:10Z,"The City of Tshwane has opened six more Covid vaccination sites increasing the number of sites to

kgYEjuVek",1,18,0
1019,2021-06-23T14:45:07Z,"US Senate Republicans have torpedoed a Democratic effort to protect voting rights and expand ballot access for all Americans a flashpoint issue

OFLgruuK",1,23,-0.10425720702853739
1020,2021-06-23T14:35:25Z,"Western Cape Premier Alan Winde has said the provincial government is in talks with three vaccine manufacturers to secure its own vaccines

VVErFhy",1,23,0.05212860351426869
1021,2021-06-23T14:34:55Z,"A man has been sentenced to six years in jail for attempting to smuggle almost R million out of the country

ngCpOUiOh",1,22,-0.25797286679028864
1022,2021-06-23T14:30:23Z,"Aviation insiders are questioning whether the DPEs announcement of the Takatso consortium as strategic equity partner for SAA will pass muster under local competition laws

TjNOpAG",1,26,0.42164969054709567
1023,2021-06-23T14:19:27Z,Western Cape Education MEChas just arrived at the metro vaccination siteMnROPifxq,1,11,0
1024,2021-06-23T14:18:11Z,"The SCA said it was UtellingU that Julius Malema had not sued the publications whoUd reported that he and the EFF had received looted VBS funds 
Malema sued former EFF MP Thembinkosi Rawula for defamation for claiming in a Facebook post that heUd admitted getting VBS cashhtcfUYgsmR",1,47,0.10210549404852619
1025,2021-06-23T14:15:08Z,"Proteas batsman Quinton de Kock has returned to the Topof the ICC Test batting rankings following South Africas Test series win against West Indies

JDEsPEgNK",1,25,0.1
1026,2021-06-23T14:01:30Z,"A total ofqualified medical interns who graduated in March and April are awaiting placement for mandatory internship at public health facilities Judasa vicechairperson Tshepile Tlali says a lack of funding is an issue

pVRADhdj",1,34,-0.4030216750848958
1027,2021-06-23T13:53:35Z,"The Supreme Court of Appeal has dismissed Julius Malemas defamation claim against a former party MP who claimed that he confessed to getting money from the looted VBS bank

GniQVbs",1,30,0.21908902300206642
1028,2021-06-23T13:53:32Z,The Head of Education in the Western Cape Brent Walters will be joining union representatives principal association members teachers and public service staff to launch the rollout of the Covid vaccine to the education sectorgqQZHNYlyC,1,35,0.050709255283711
1029,2021-06-23T13:49:02Z,FRESH LEADSpolitical organizations just toldtheyUve declined an invitation from theto join them for their planned march to Sahpra on Friday Story coming up in a moment,1,26,0.07844645405527362
1030,2021-06-23T13:45:06Z,"It looks like chicken and tastes like chicken but diners in Israel are tucking into laboratorygrown meat that scientists claim is environmentally friendly

RgXjgXpn",1,24,0.2552572436125304
1031,2021-06-23T13:35:52Z,"Western Cape Social Development MEC Sharna Fernandez says Covid cases at old age home facilities in the province have increased

fzeNGWyXgW",1,21,0.1091089451179962
1032,2021-06-23T13:21:32Z,"The SIU has been granted an order to freeze R million in a bank account linked to Digital Vibes which was awarded a multimillionrand contract by the Department of Health

fxghSsIzM",1,31,0.10776318121606494
1033,2021-06-23T13:15:07Z,"Virgin Active has been hit hard by lockdowns in South Africa and the UK losingof its members across the group

pFyvrTuyjm",1,21,0.03273268353539886
1034,2021-06-23T13:01:10Z,"A new analysis by Statistics SA shows how some food prices have rocketed over the past year with the price of sunflower oil increasing by more thanbetween May last year and May

IyhhkPa",1,33,0.20889318714683744
1035,2021-06-23T12:54:19Z,"Louis Nigrini is a stickler for time and it all started with his fathers Zobo pocket watches

eexhJmd",1,18,0
1036,2021-06-23T12:45:05Z,"Tong Yingkit the first person charged under Hong Kongs yearold National Security Law has gone on trial accused of secession and terrorism

qVpGpYvxf",1,23,-0.3127716210856122
1037,2021-06-23T12:30:19Z,"China nominated the Wuhan Institute of Virology for the nations top science award

OEVxCvEgFw",1,14,0.46770717334674267
1038,2021-06-23T12:26:06Z,"A bus crashed through a wall and into a house in Phoenix KwaZuluNatal on Wednesday morning

faEqJPCd",1,17,-0.14552137502179976
1039,2021-06-23T12:22:52Z,"Bruce Bvuma may just be the answer to Kaizer Chiefs longterm goalkeeping project with Itumeleng Khune and Daniel Akpeyi edging closer to the end of their careers

fQjikObKJp",1,28,0.0472455591261534
1040,2021-06-23T12:15:06Z,"Manyonga who has battled drug addiction said that he consulted a traditional healer who told him that he was apparently supposed to die and not his mother according to a report

KHtRDyPJ",1,32,-0.0618718433538229
1041,2021-06-23T12:01:07Z,"OPINIONwrites that it makes no sense why South Africa is in the position it is as the third wave sweeps over us because we had time to prepare for this Instead people are dying

kQfjsjqS",1,35,-0.06761234037828133
1042,2021-06-23T11:45:06Z,"Australias mouse plague continues as mice infest rural prison forcing inmates and staff to evacuate

bpCORSk",1,16,-0.825
1043,2021-06-23T11:38:48Z,"You can now get a Chinese Covid vaccine in Zimbabwe for R

rjHOaAklB",1,13,0
1044,2021-06-23T11:30:17Z,"The case of an Eastern Cape municipality which spent Covid funds on a new vehicle for its mayor illustrates the financial chaos that engulfs South AfricaUs municipalities

NPOMwvQH",1,28,-0.037796447300922714
1045,2021-06-23T11:15:04Z,"Pilloried for their inaccurate lineout putins in the past Springbok hookers Malcolm Marx and Bongi Mbonambi were faultless operators inbut can they be so against the Lions

FuxWkaWQ",1,28,-0.0944911182523068
1046,2021-06-23T11:01:02Z,"While the Equality Act is a beautiful piece of legislation the government has failed to fully implement it which is due to a lack of political will

CFmZrDcLa",1,28,0.037796447300922735
1047,2021-06-23T10:45:05Z,"Pupils at Charles Sabelo High School are up in arms after several teachers including the principal allegedly struck matriculants with pipes for failing to attend Saturday classes including two pregnant girls

CCYvsna",1,32,0.0618718433538229
1048,2021-06-23T10:38:27Z,"Teachers who refuse to vaccinate will not be allowed to work from home This was the message from Education MEC Kwazi Mshengu during a media briefing on Wednesday in KwaMashu Durban

EfSwRtOz",1,32,-0.17677669529663687
1049,2021-06-23T10:30:16Z,"Omnia CEO Seelan Gobalsamy says the company is looking for an amicable resolution to a R billion tax question raised by the South African Revenue Service

aZSMdENm",1,27,0.048112522432468816
1050,2021-06-23T10:15:07Z,"Several municipalities spent more than R billion for consultants to put together their financial statements but they still received poor audit outcomes

bvFfcru",1,23,-0.046915743162841854
1051,2021-06-23T10:00:58Z,"The pandemic didnUt stop one South African from spending R on a secondhand bag

iPzEdyCaIT",1,15,-0.5163977794943222
1052,2021-06-23T10:00:36Z,"Motorists are advised to be cautious and to try to use alternate routes when approaching the Mkondeni area due to ongoing protest action on Wednesday morning

WmEmYwLUA",1,27,-0.048112522432468816
1053,2021-06-23T10:00:01Z,WATCHprovincial secretary Nomarashiya Caluza encourages others to get vaccinated after receiving her jabVaccineRollOutSA nMIiLXRan,1,14,0.32071349029490925
1054,2021-06-23T09:51:38Z,"News is the most trusted South African news source for the third year in a row alongside BBC News a new report by the Reuters Institute for the Study of Journalism has found

OMTim",1,34,0.4373213921133975
1055,2021-06-23T09:45:05Z,"The family of slain university student Leigh Matthews say they still do not have any information from her convicted killer Donovan Moodley as to what happened during the period she was missing

MHwFzig",1,33,-0.2263009527424072
1056,2021-06-23T09:30:16Z,"The Zulu nation prime minister Prince Mangosuthu Buthelezi has hit back at royal family members accusing him of being complicit in the UirregularU appointment of new Zulu leader King Misuzulu kaZwelithini

SYVFXm",1,32,0.01767766952966369
1057,2021-06-23T09:15:05Z,"Not all Cape Town teachers are eagerly waiting to get their JohnsonJohnson jab which is set to be distributed from Wednesday

zuqKyhqUu",1,22,0.0426401432711221
1058,2021-06-23T09:00:54Z,"OPINIONNo one would disagree that President Cyril Ramaphosa should have all his energy focused on the third wave and fighting for vaccine waivers But Ramaphosa is being pulled in all directions with skullduggery in the ANC causing distraction 

FBmxQfUjx",1,39,-0.40032038451271784
1059,2021-06-23T08:57:29Z,Gauteng Education MEC Panyaza Lesufi has been vaccinated in Tembisa to mark the start of the Education sector vaccine rolloutkHhspbCOHh,1,20,0
1060,2021-06-23T08:45:05Z,"How to get on to shelves in Shoprite Pick n Pay Massmart and Food Lovers stores

RIpBkGNKU",1,17,0.13339459376998314
1061,2021-06-23T08:30:13Z,"South Africa has long been a country that hasnt been friendly to spinners but Keshav Maharaj is going a long way to change that perception

SHFzBFN",1,26,-0.19611613513818404
1062,2021-06-23T08:28:46Z,WATCH The first group of teachers in KwaZuluNatal are being vaccinated at the KwaMashu Sports Centre this morningVaccineRollOutSAvEAagOdkXM,1,18,0
1063,2021-06-23T08:15:04Z,"The minibus taxi protest in Pietermaritzburg on Tuesday was UcatastrophicU for business in the city

nWcymyqnBn",1,16,-0.125
1064,2021-06-23T08:00:35Z,"South Africas political rivals found something that all could agree on this week as they tried to oneup each other by criticising the state of many of SAsmunicipalities

hAonSkbdY",1,29,0.20426487199475707
1065,2021-06-23T07:45:03Z,"The ANCs former provincial deputy chairperson in KwaZuluNatal Michael Mabuyakhulu has once again admitted the party received R million in cash for its elective conference infrom the head of provincial treasury Sipho Shabalala

RglpLaiBD",1,34,0.27439773622801417
1066,2021-06-23T07:30:08Z,"South Africas batting struggled barring Quinton de Kock but the bowlers prospered with the Dukes ball Heres how the players rated

xnhIdpw",1,22,-0.053300179088902604
1067,2021-06-23T07:15:03Z,"A day of celebration ended tragically for the Sibiya family when four of died in a crash that claimed six lives on their way from the wedding at the weekend

CwqztuSVN",1,31,-0.26940795304016235
1068,2021-06-23T07:00:33Z,"The failed permanent stay of prosecution application by antiapartheid activist Ahmed Timols accused murderer confirms that the ANC government blocked criminal cases against apartheid killers It is now crucial that it explain why writes

SpqZWD",1,35,-0.9296696802013682
1069,2021-06-23T06:55:07Z,"Piet Rampedi said he was full of sadness and regret but stood by the fact that Gosiame Sithole was pregnant and gave birth

uCGgwBsG",1,24,0.0202593214142692
1070,2021-06-23T06:45:02Z,"Southern African leaders will meet in Maputo for the daylong summit against the backdrop of an insurgency regional leaders have labelled as terrorism

INWYimfIJl",1,24,-0.15309310892394865
1071,2021-06-23T06:30:09Z,"According to the national health department provinces say they cannot afford to pay workers overtime for weekend vaccinations

SqwgHo",1,19,-0.0917662935482247
1072,2021-06-23T06:14:09Z,"A womandied while waiting in the queue for the Covid vaccine in Tongaat on Tuesday afternoon

wILWemUXWX",1,17,0
1073,2021-06-22T22:23:48Z,"Would it have been good if YWBN Mutual Bank founded by Nthabeleng Likotsi were granted a banking licence just to get a blackowned bank in the system Asks Nolwandle Mthombeni 

cciTwSqw",1,31,0.3322698087495336
1074,2021-06-22T22:15:32Z,soMSHzOZpR,1,1,0
1075,2021-06-22T22:15:32Z,nJtitYS,1,1,0
1076,2021-06-22T22:14:34Z,NSHbZqVD,1,1,0
1077,2021-06-22T21:30:18Z,"The biggest cultural moment over the past couple of months has been the awareness and adoption of NFTs NFTs are unique digital identifiers on a blockchain that represent ownership of virtual or physical goods Heres how you can get involved in this

kidgQcAYh",1,43,0.27449742659868837
1078,2021-06-22T21:15:30Z,KCPzsVGAbH,1,1,0
1079,2021-06-22T21:15:09Z,"Career Strategist liststhings that no longer belong in a CV inplus ways to spot fraudulent recruiters

bIelhg",1,17,-0.08488746876271654
1080,2021-06-22T21:14:32Z,XYhpfafiW,1,1,0
1081,2021-06-22T21:14:32Z,TCQQiSgSR,1,1,0
1082,2021-06-22T21:03:11Z,"NetcareUs RichardUAFriedland says Gauteng hospitals have been dealing with a mass casualty situation since last week likening the strain to the aftermath of a train crash or the collapse of a sports stadium with injuries on a massive scale
Except Covid casualties donUt stopydjRdXVB",1,44,-0.5427204202399746
1083,2021-06-22T21:00:54Z,"COVIDNew infectionsnew fatalitiesnew vaccinationsTotal vaccinationsThe death toll is

lnNIHxwz",1,9,-0.45
1084,2021-06-22T20:45:10Z,"Zimbabwe expects to receivemillion Covid vaccines from China by the end of this month

FAFikfVJDn",1,15,0
1085,2021-06-22T20:44:31Z,yFuzJm,1,1,0
1086,2021-06-22T20:44:31Z,DUdKvLXB,1,1,0
1087,2021-06-22T20:30:22Z,"Emirates said it would start flying from SA to Dubai this week U but now it wonUt

gBZgFlVy",1,18,0.023570226039551587
1088,2021-06-22T20:15:14Z,"Flu vaccine HereUs how to get your shot

wGZfBQgM",1,9,-0.3833333333333333
1089,2021-06-22T20:01:22Z,"President Cyril Ramaphosa expressed his frustration over the slow speed of economic reform in South Africaand how long it takes to get things done because of red tape

KWIxAnaK",1,29,-0.23211917272131485
1090,2021-06-22T19:45:10Z,"Egyptian TikTok influencer Haneen Hossam will appeal a year prison sentence handed down by a Cairo court that found her guilty of human trafficking her lawyer has said

JagYtMzTac",1,29,-0.10213243599737853
1091,2021-06-22T19:30:46Z,"A woman died while waiting in the queue for the Covid vaccine in Tongaat on Tuesday afternoon

wILWemUXWX",1,18,-0.11785113019775793
1092,2021-06-22T19:15:27Z,yjoHKyAzI,1,1,0
1093,2021-06-22T19:15:26Z,xguzcqES,1,1,0
1094,2021-06-22T19:15:26Z,MoIqwEvKt,1,1,0
1095,2021-06-22T19:15:26Z,GqmEOoqNDw,1,1,0
1096,2021-06-22T19:14:28Z,IzNLhUQZ,1,1,0
1097,2021-06-22T19:14:28Z,YUmtImH,1,1,0
1098,2021-06-22T19:14:28Z,XPijzaFjQ,1,1,0
1099,2021-06-22T19:14:28Z,GfMYFh,1,1,0
1100,2021-06-22T19:14:28Z,BDkqhKk,1,1,0
1101,2021-06-22T19:14:28Z,VoRAAFx,1,1,0
1102,2021-06-22T19:14:28Z,mrFRGWZ,1,1,0
1103,2021-06-22T19:14:28Z,KcLwdH,1,1,0
1104,2021-06-22T19:14:28Z,SCKTsMr,1,1,0
1105,2021-06-22T19:14:28Z,lfBaDcuWcp,1,1,0
1106,2021-06-22T19:14:28Z,ccnCLPbTsS,1,1,0
1107,2021-06-22T19:14:28Z,teTlzmWH,1,1,0
1108,2021-06-22T19:14:28Z,tTjHipvqN,1,1,0
